일련번호,이름,생년월일,나이,성별,주소,우편번호,핸드폰번호,직업,고객등급,relational_duration,recept_balance,permit_new_credit_balance,housing_new_balance,exchange_per_year,remittance_per_quantlie,smart_bank_yn,my_money_yn,income_avg,internet_bank_cnt,internet_bank_balance,apt_yn,commerce_class,etc
R00014817,이길헌,1967-03-22,52,M,서울시 동대문구 전농2동,130-022,010-8867-1263,건설업,프리미엄스타,20,629425,99881275,6600000,0,0,n,n,20281131,27,10560000,n,영업점,NA
R00014818,홍하률,1954-08-06,65,M,서울시 송파구 삼전동,138-180,010-7742-2877,방송통신및정보서비스업,프리미엄스타,5,796988,217072881,6700000,0,0,y,n,790000,25,9804000,n,pb센터,NA
R00014819,손겸일,1981-03-02,38,M,서울시 강동구 상일동,134-090,010-2875-3135,방송통신및정보서비스업,골드스타,6,9961702,124539985,6800000,0,0,n,n,23635463,0,0,n,영업점,NA
R00014820,이여항,1950-01-04,69,M,서울시 금천구 시흥5동,153-035,010-6655-4384,교육서비스업,프리미엄스타,12,844142,644088821,6900000,0,0,y,n,800000,40,3408000,n,pb센터,NA
R00014821,안예봉,1989-12-18,30,F,서울시 서초구 방배4동,137-064,010-9523-4828,교육서비스업,프리미엄스타,16,421442,78659330,7000000,0,0,n,n,810000,13,16200000,n,pb센터,NA
R00014822,노훈채,1972-03-27,47,M,서울시 광진구 군자동,143-150,010-9696-1066,도매및소매업,골드스타,1,4935363,11367721,7100000,0,0,y,n,820000,24,252000,n,영업점,NA
R00014823,권활복,1980-06-07,39,M,서울시 구로구 신도림동,152-070,010-1343-2392,도매및소매업,프리미엄스타,19,716204,645545468,7200000,0,0,n,n,830000,23,10608000,n,영업점,NA
R00014824,김난전,1993-07-06,26,M,서울시 강서구 화곡8동,157-018,010-7529-5602,도매및소매업,프리미엄스타,7,710785,429495998,7300000,0,0,y,n,92302764,35,2688000,n,영업점,NA
R00014825,이내선,1991-04-28,28,F,서울시 은평구 녹번동,122-020,010-8881-8347,국방및사회보장행정,골드스타,16,5117559,64647736,7400000,0,0,y,n,840000,0,0,n,영업점,NA
R00014826,지부형,1976-01-14,43,M,서울시 강남구 도곡1동,135-271,010-8877-6796,사업시설관리및사업지원서비스업,골드스타,16,2446328,30136700,87502107,0,0,n,n,850000,0,0,n,영업점,NA
R00014827,강분묵,1963-10-31,56,F,서울시 강남구 대치1동,135-281,010-2215-9034,과학및기술서비스업,골드스타,1,4192310,30196882,7600000,0,0,n,n,860000,0,0,n,pb센터,NA
R00014828,조말우,1965-12-27,54,M,서울시 동대문구 장안2동,130-102,010-5690-2140,제조업,프리미엄스타,15,250353,36294543,7700000,0,0,y,n,870000,14,4452000,n,영업점,NA
R00014829,이랑창,1963-03-14,56,F,서울시 동작구 신대방1동,156-011,010-5730-0869,과학및기술서비스업,프리미엄스타,7,794130,45512448,7800000,0,0,n,n,880000,0,0,n,pb센터,NA
R00014830,정탁천,1968-08-29,51,M,서울시 노원구 상계5동,139-205,010-5123-2954,도매및소매업,프리미엄스타,13,896971,31190462,7900000,0,0,n,n,890000,39,15144000,n,영업점,NA
R00014831,최관령,1952-07-26,67,M,서울시 구로구 개봉1동,152-091,010-5474-1615,국방및사회보장행정,프리미엄스타,2,561348,1267033,8000000,0,0,n,n,11983034,0,0,n,영업점,NA
R00014832,정을례,1965-03-03,54,F,서울시 은평구 대조동,122-030,010-7221-3983,사업시설관리및사업지원서비스업,프리미엄스타,2,124371,1716138,8100000,0,0,y,n,49043920,0,0,n,pb센터,NA
R00014833,최동순,1994-07-25,25,M,서울시 은평구 응암1동,122-011,010-4215-0539,건설업,로얄스타,16,15299898,4053938,8200000,0,0,n,n,29205149,0,0,n,영업점,NA
R00014834,최서배,1966-04-07,53,M,서울시 은평구 녹번동,122-020,010-8407-0109,건설업,프리미엄스타,5,787938,15683967,8300000,0,0,n,n,900000,0,0,n,영업점,NA
R00014835,이예병,1990-10-24,29,M,서울시 성동구 왕십리2동,133-020,010-8197-6444,제조업,골드스타,16,3056234,3521437,8400000,0,0,n,n,19830998,0,0,n,영업점,NA
R00014836,박범상,1975-08-29,44,M,서울시 성동구 성수1가2동,133-120,010-1328-1990,방송통신및정보서비스업,프리미엄스타,13,745103,18728974,8500000,0,0,n,n,910000,0,0,n,콜센터,NA
R00014837,박련종,1952-09-24,67,M,서울시 양천구 신정1동,158-071,010-9921-2673,제조업,프리미엄스타,8,61388,149279379,138647269,0,0,n,n,920000,0,0,n,pb센터,NA
R00014838,김명락,1983-02-12,36,F,서울시 구로구 고척2동,152-082,010-9929-4978,교육서비스업,프리미엄스타,21,517579,34346926,8700000,0,0,n,n,930000,0,0,n,영업점,NA
R00014839,편혜늠,1975-05-29,44,M,서울시 서대문구 홍2동,120-092,010-9412-0738,제조업,골드스타,11,6790169,6337956,8800000,0,0,y,n,940000,0,0,n,콜센터,NA
R00014840,윤홍란,1991-06-22,28,F,서울시 동작구 사당5동,156-095,010-9254-9053,운수업,프리미엄스타,17,590532,235307358,8900000,0,0,n,n,950000,0,0,n,영업점,NA
R00014841,손항지,1992-11-10,27,M,서울시 용산구 용문동,140-080,010-6757-7840,보건업및사회복지서비스업,프리미엄스타,6,541895,61782513,9000000,0,0,n,n,41194293,0,0,n,영업점,NA
R00014842,박한간,1965-08-03,54,M,서울시 광진구 광장동,143-210,010-3223-8437,제조업,프리미엄스타,18,80825,47352295,9100000,0,0,n,n,960000,31,17352000,n,영업점,NA
R00014843,허구양,1983-02-01,36,M,서울시 마포구 성산1동,121-251,010-1832-5775,건설업,골드스타,7,3689184,2112883,9200000,0,0,n,n,970000,23,20220000,n,영업점,NA
R00014844,신처묘,1990-05-20,29,F,서울시 강남구 신사동,135-120,010-5517-0189,건설업,프리미엄스타,8,674040,2407506,9300000,0,0,n,n,980000,0,0,n,영업점,NA
R00014845,김맹염,1997-10-28,22,M,서울시 구로구 신도림동,152-070,010-7333-5447,보건업및사회복지서비스업,로얄스타,5,29155559,111731250,9400000,0,0,n,n,990000,26,18132000,n,영업점,NA
R00014846,이보비,1973-10-26,46,F,서울시 동작구 사당3동,156-093,010-2774-8618,교육서비스업,프리미엄스타,14,533606,17398890,9500000,0,0,n,n,100000,0,0,n,영업점,NA
R00014847,이효만,1950-02-01,69,F,서울시 관악구 조원동,151-021,010-2464-7131,제조업,프리미엄스타,5,962550,806947328,9600000,0,0,n,n,110000,0,0,n,영업점,NA
R00014848,서소름,1978-09-04,41,M,서울시 중랑구 신내2동,131-132,010-6215-3699,제조업,프리미엄스타,20,968680,3967134,9700000,0,0,n,n,120000,0,0,n,영업점,NA
R00014849,한유묘,1983-02-25,36,F,서울시 강서구 화곡3동,157-013,010-6548-2775,도매및소매업,골드스타,13,8934442,42806648,139859080,0,0,n,n,130000,39,5388000,n,영업점,NA
R00014850,유슬귀,1997-09-12,22,F,서울시 마포구 성산2동,121-252,010-5303-2169,교육서비스업,골드스타,2,8505221,64765673,9900000,0,0,n,n,140000,0,0,n,영업점,NA
R00014851,김가사,1999-08-26,20,F,서울시 성북구 월곡2동,136-132,010-7642-0296,제조업,프리미엄스타,11,229455,78719380,100000,0,0,n,n,150000,37,14784000,n,영업점,NA
R00014852,이초돌,1988-08-13,31,F,서울시 동대문구 전농1동,130-021,010-5284-7696,건설업,프리미엄스타,19,174375,89370521,200000,0,0,y,n,160000,0,0,y,영업점,NA
R00014853,최찬난,1961-04-12,58,F,서울시 노원구 상계8동,139-208,010-7981-5496,제조업,프리미엄스타,18,313942,12536795,300000,0,0,n,n,23386746,0,0,n,영업점,NA
R00014854,편구세,1960-04-09,59,M,서울시 금천구 신길1동,150-051,010-5426-2733,보건업및사회복지서비스업,로얄스타,9,15329635,27752733,400000,0,0,n,n,12081268,0,0,n,pb센터,NA
R00014855,송산노,1960-05-19,59,F,서울시 노원구 상계6동,139-206,010-5435-8923,도매및소매업,골드스타,6,4461195,6304554,500000,0,0,n,n,170000,0,0,n,콜센터,NA
R00014856,최복년,1992-01-21,27,M,서울시 관악구 대학동,151-013,010-9036-7488,과학및기술서비스업,프리미엄스타,19,21972,12372958,600000,0,0,y,n,180000,0,0,n,영업점,NA
R00014857,김건,1995-04-28,24,M,서울시 관악구 청룡동,151-023,010-6086-1263,교육서비스업,프리미엄스타,11,728855,149843372,700000,0,0,n,n,21891035,13,1668000,n,콜센터,NA
R00014858,한소몽,1993-01-08,26,F,서울시 광진구 구의3동,143-203,010-7759-8903,방송통신및정보서비스업,로얄스타,18,16495069,664843725,800000,0,0,n,n,27481320,0,0,n,영업점,NA
R00014859,김쌍학,1953-09-02,66,M,서울시 중랑구 면목본동,131-208,010-3190-1234,방송통신및정보서비스업,골드스타,19,3726932,51470936,90979282,0,0,n,n,29084287,0,0,n,pb센터,NA
R00014860,김섭범,1982-02-25,37,F,서울시 강서구 화곡본동,157-019,010-7914-5097,제조업,로얄스타,15,23798496,414904017,1000000,0,0,y,n,15332967,0,0,n,pb센터,NA
R00014861,도타홍,1991-03-04,28,M,서울시 마포구 공덕동,121-020,010-9269-1856,방송통신및정보서비스업,프리미엄스타,2,684239,101713795,1100000,0,0,y,n,190000,0,0,n,영업점,NA
R00014862,박인개,1988-01-11,31,M,서울시 은평구 갈현2동,122-052,010-2631-0033,숙박및음식점업,프리미엄스타,16,424185,7397553,1200000,0,0,n,n,200000,0,0,y,pb센터,NA
R00014863,김홍휘,1974-02-15,45,M,서울시 금천구 독산4동,153-014,010-5771-5232,사업시설관리및사업지원서비스업,프리미엄스타,19,332520,877971198,1300000,0,0,n,n,210000,14,11400000,n,영업점,NA
R00014864,김주흡,1966-01-14,53,M,서울시 성북구 동선동,136-051,010-9422-0844,도매및소매업,MVP스타,17,629773614,72237306,1400000,0,0,n,n,220000,0,0,n,영업점,NA
R00014865,이광헌,1966-09-28,53,F,서울시 금천구 대림3동,150-073,010-1039-7949,건설업,프리미엄스타,18,234007,436412130,1500000,0,0,n,n,230000,0,0,n,콜센터,NA
R00014866,권혜태,1971-05-11,48,F,서울시 구로구 구로4동,152-054,010-3956-0495,국방및사회보장행정,프리미엄스타,7,589228,6897838,1600000,0,0,n,n,240000,0,0,n,영업점,NA
R00014867,이대고,1974-06-21,45,F,서울시 동작구 대방동,156-020,010-6711-5733,운수업,골드스타,5,7280359,45291528,1700000,0,0,n,n,250000,0,0,n,영업점,NA
R00014868,민응택,1975-12-08,44,F,서울시 송파구 오금동,138-130,010-5720-1427,제조업,골드스타,2,8842889,71931002,1800000,0,0,n,n,260000,0,0,n,영업점,NA
R00014869,김내모,1986-07-15,33,F,서울시 구로구 구로1동,152-051,010-1607-6372,숙박및음식점업,프리미엄스타,13,898154,181280122,1900000,0,0,n,n,270000,0,0,n,영업점,NA
R00014870,신극련,1996-04-17,23,M,서울시 광진구 구의3동,143-203,010-7709-5336,제조업,로얄스타,17,15080229,3304810,2000000,0,0,n,n,41403219,12,22512000,n,영업점,NA
R00014871,문련천,1970-09-30,49,M,서울시 구로구 구로5동,152-055,010-2503-8567,건설업,프리미엄스타,2,907233,26511341,2100000,0,0,n,n,280000,0,0,n,영업점,NA
R00014872,김삼륜,1948-01-01,71,F,서울시 동작구 대방동,156-020,010-2417-4837,방송통신및정보서비스업,프리미엄스타,6,908574,77124007,2200000,0,0,y,n,290000,0,0,n,콜센터,NA
R00014873,김징흠,1964-12-04,55,F,서울시 관악구 은천동,151-019,010-8386-0243,사업시설관리및사업지원서비스업,골드스타,6,2208080,26076143,2300000,0,0,n,n,300000,0,0,n,영업점,NA
R00014874,김열각,1972-12-24,47,F,서울시 마포구 아현동,121-010,010-9959-9895,보건업및사회복지서비스업,프리미엄스타,13,553585,58476648,2400000,0,0,n,n,11505258,0,0,n,영업점,NA
R00014875,김납년,1962-08-26,57,M,서울시 노원구 중계본동,139-229,010-3933-4353,도매및소매업,로얄스타,4,20490841,44248639,2500000,0,0,n,n,310000,0,0,n,콜센터,NA
R00014876,고휴안,1983-05-05,36,F,서울시 노원구 상계9동,139-209,010-2921-4648,과학및기술서비스업,골드스타,12,8653207,685446954,2600000,0,0,n,n,320000,0,0,n,pb센터,NA
R00014877,홍빛휘,1958-08-20,61,F,서울시 노원구 월계1동,139-051,010-2916-0577,교육서비스업,프리미엄스타,23,472668,2989396,2700000,0,0,n,n,330000,0,0,y,영업점,NA
R00014878,곽감박,1995-08-24,24,F,서울시 양천구 신월2동,158-092,010-5219-4774,건설업,골드스타,9,1571060,501415612,2800000,0,0,n,n,340000,0,0,n,영업점,NA
R00014879,이추나,1974-08-11,45,M,서울시 동대문구 제기동,130-060,010-3988-9375,보건업및사회복지서비스업,프리미엄스타,17,130273,28477529,42967490,0,0,n,n,350000,0,0,n,영업점,NA
R00014880,홍랑서,1958-10-12,61,F,서울시 양천구 신정7동,158-077,010-8189-9473,운수업,골드스타,8,6314728,89139461,3000000,0,0,n,n,360000,0,0,n,영업점,NA
R00014881,이형님,1962-03-30,57,F,서울시 양천구 목2동,158-052,010-1692-5870,도매및소매업,프리미엄스타,12,601617,39618577,3100000,0,0,n,n,370000,20,4332000,n,영업점,NA
R00014882,김융아,1963-11-09,56,M,서울시 노원구 중계3동,139-223,010-8519-9333,과학및기술서비스업,프리미엄스타,20,590728,12750411,3200000,0,0,n,n,380000,23,13464000,n,영업점,NA
R00014883,윤락도,1952-09-17,67,F,서울시 강북구 송중동,142-101,010-2945-9384,교육서비스업,로얄스타,10,14279473,20080704,3300000,0,0,n,n,390000,0,0,n,영업점,NA
R00014884,박서범,1947-10-25,72,F,서울시 금천구 시흥3동,153-033,010-5139-9231,건설업,프리미엄스타,12,445132,12611033,3400000,0,0,n,n,25845636,26,22236000,n,영업점,NA
R00014885,김은아,1954-04-28,65,F,서울시 구로구 가리봉동,152-020,010-1728-7381,제조업,로얄스타,3,25609066,305310951,3500000,0,0,n,n,400000,29,864000,n,pb센터,NA
R00014886,이암각,1960-03-24,59,F,서울시 용산구 후암동,140-190,010-3336-1800,부동산업및임대업,프리미엄스타,15,497482,2042676,3600000,0,0,n,n,410000,12,16452000,n,pb센터,NA
R00014887,김련분,1996-07-01,23,F,서울시 양천구 목2동,158-052,010-2139-7904,제조업,골드스타,9,6551598,25987670,3700000,0,0,n,n,420000,12,21996000,n,pb센터,NA
R00014888,이갈죽,1999-06-07,20,F,서울시 서대문구 북가좌1동,120-131,010-7708-5902,제조업,골드스타,10,2142426,44987959,3800000,0,0,y,n,430000,0,0,n,영업점,NA
R00014889,박창범,1969-01-06,50,F,서울시 동작구 상도1동,156-031,010-4853-5848,국방및사회보장행정,로얄스타,10,20796616,29903766,3900000,0,0,n,n,58839606,29,1608000,n,영업점,NA
R00014890,김율승,1964-11-27,55,M,서울시 강북구 미아동,142-100,010-4468-2702,숙박및음식점업,MVP스타,17,83803559,472114374,4000000,0,0,n,n,440000,10,18624000,n,콜센터,NA
R00014891,박황열,1988-12-29,31,M,서울시 송파구 문정1동,138-201,010-8178-0945,방송통신및정보서비스업,프리미엄스타,9,881008,166276270,4100000,0,0,n,n,450000,0,0,n,pb센터,NA
R00014892,박존묘,1950-05-22,69,F,서울시 노원구 상계2동,139-202,010-9536-8572,제조업,프리미엄스타,3,856964,364292777,4200000,0,0,n,n,460000,0,0,n,영업점,NA
R00014893,오행사,1966-10-03,53,M,서울시 강남구 대치2동,135-282,010-4170-1840,운수업,골드스타,8,2756333,922331813,4300000,0,0,n,n,470000,12,3072000,n,pb센터,NA
R00014894,박광보,1996-12-08,23,M,서울시 성북구 월곡1동,136-131,010-2432-5111,교육서비스업,골드스타,5,5793516,102107112,4400000,0,0,n,n,480000,0,0,n,콜센터,NA
R00014895,곽환승,1977-11-16,42,M,서울시 강남구 대치1동,135-281,010-1035-4685,제조업,프리미엄스타,6,192271,22350083,4500000,143300000,0,n,n,490000,26,4104000,n,영업점,NA
R00014896,황위자,1968-05-25,51,M,서울시 도봉구 창3동,132-043,010-5200-6616,방송통신및정보서비스업,골드스타,9,5518537,21315718,4600000,0,0,n,n,500000,0,0,n,pb센터,NA
R00014897,임삼국,1983-10-31,36,F,서울시 서초구 내곡동,137-180,010-7691-3473,국방및사회보장행정,골드스타,14,9063018,62633544,4700000,0,0,n,n,43909638,0,0,n,영업점,NA
R00014898,이규공,1949-06-22,70,F,서울시 성북구 정릉2동,136-102,010-7392-2395,보건업및사회복지서비스업,골드스타,9,4441200,43046755,4800000,0,0,n,n,510000,38,13656000,n,영업점,NA
R00014899,권걸분,1995-11-06,24,F,서울시 종로구 창신2동,110-542,010-6938-6873,운수업,프리미엄스타,4,696958,730420723,4900000,0,0,n,n,520000,0,0,n,콜센터,NA
R00014900,임탁심,1977-12-26,42,M,서울시 노원구 공릉1동,139-241,010-4473-1689,과학및기술서비스업,골드스타,16,4724098,4044945,5000000,0,0,n,n,530000,0,0,n,pb센터,NA
R00014901,김갑응,1968-07-28,51,M,서울시 용산구 이태원2동,140-202,010-3665-4487,제조업,프리미엄스타,5,809558,69551270,5100000,0,0,n,n,540000,27,4488000,n,영업점,NA
R00014902,류효이,1997-11-21,22,M,서울시 관악구 삼성동,135-090,010-3923-9116,제조업,프리미엄스타,12,508894,6708925,5200000,40300000,10075000,n,n,550000,0,0,n,콜센터,NA
R00014903,이행금,1992-02-15,27,M,서울시 양천구 신월7동,158-097,010-7518-1637,건설업,프리미엄스타,13,820031,6690122,5300000,0,0,n,n,560000,0,0,n,pb센터,NA
R00014904,이칠겸,1949-07-21,70,M,서울시 은평구 갈현2동,122-052,010-4645-0188,제조업,로얄스타,6,14104648,39757202,5400000,9700000,0,y,n,570000,0,0,n,영업점,NA
R00014905,정백만,1996-04-23,23,F,서울시 노원구 중계1동,139-221,010-3899-0573,스포츠및여가관련서비스업,로얄스타,12,27199923,127574878,5500000,0,0,n,n,580000,0,0,n,영업점,NA
R00014906,한학엽,1962-08-24,57,M,서울시 강남구 일원본동,135-239,010-1681-2573,교육서비스업,MVP스타,13,164413184,241281378,5600000,0,0,n,n,590000,0,0,n,영업점,NA
R00014907,이숙임,1969-07-22,50,F,서울시 서초구 양재1동,137-131,010-9003-1559,사업시설관리및사업지원서비스업,프리미엄스타,1,407132,16794714,5700000,0,0,n,n,600000,0,0,n,영업점,NA
R00014908,안영화,1979-05-16,40,M,서울시 종로구 창신2동,110-542,010-4596-1951,건설업,로얄스타,12,10426765,23383028,5800000,0,0,n,n,610000,0,0,n,영업점,NA
R00014909,조칠준,1977-01-09,42,F,서울시 강남구 대치4동,135-284,010-3104-5570,도매및소매업,프리미엄스타,11,665254,8339563,5900000,0,0,n,n,620000,0,0,n,콜센터,NA
R00014910,김견롬,1979-01-12,40,M,서울시 광진구 구의2동,143-202,010-5978-5386,과학및기술서비스업,골드스타,6,5439669,71933766,6000000,0,0,y,n,630000,15,12060000,n,콜센터,NA
R00014911,이북능,1973-08-11,46,F,서울시 강서구 화곡4동,157-014,010-8221-9931,운수업,프리미엄스타,20,80859,23270103,6100000,0,0,y,n,640000,15,20052000,n,영업점,NA
